user_id,created_at,channel,device_os,region,age_band
U007763,2024-06-03 18:30:25,referral,iOS,Giza,45-54
U007764,2024-07-16 13:27:03,referral,Android,Cairo,25-34
U007765,2024-06-27 18:46:26,partnership,Android,Alexandria,55+
U007766,2024-05-05 23:29:58,paid_social,Web,Cairo,25-34
U007767,2024-06-24 21:07:00,paid_social,Android,Cairo,35-44
U007768,2024-05-24 03:13:38,partnership,Android,Cairo,25-34
U007769,2024-11-04 22:06:24,paid_search,iOS,Giza,45-54
U007770,2024-09-29 15:15:35,partnership,iOS,Cairo,35-44
U007771,2024-02-03 21:33:05,paid_social,iOS,Sharqia,18-24
U007772,2024-06-21 19:45:03,paid_social,iOS,Sharqia,18-24
U007773,2024-06-30 18:35:28,paid_social,Android,Cairo,45-54
U007774,2024-04-22 22:42:59,organic,Android,Alexandria,35-44
U007775,2024-02-25 10:52:44,organic,iOS,Giza,25-34
U007776,2024-01-19 15:48:39,referral,Android,Sharqia,25-34
U007777,2024-10-12 22:25:48,paid_social,iOS,Dakahlia,45-54
U007778,2024-06-28 14:11:46,organic,iOS,Cairo,18-24
U007779,2024-10-22 18:13:17,organic,Android,Cairo,18-24
U007780,2024-03-13 15:38:40,paid_social,Android,Cairo,35-44
U007781,2024-02-18 19:20:03,partnership,iOS,Alexandria,18-24
U007782,2024-04-14 08:17:28,paid_social,Android,Alexandria,25-34
U007783,2024-04-26 00:07:12,organic,Android,Giza,18-24
U007784,2024-04-23 19:56:43,paid_search,iOS,Cairo,35-44
U007785,2024-08-12 02:01:33,organic,Android,Dakahlia,18-24
U007786,2024-04-17 04:21:53,paid_social,iOS,Cairo,18-24
U007787,2024-01-02 15:55:04,referral,iOS,Alexandria,18-24
U007788,2024-06-26 20:20:31,paid_search,iOS,Alexandria,25-34
U007789,2024-06-07 20:02:41,referral,iOS,Cairo,18-24
U007790,2024-04-07 20:26:04,organic,iOS,Giza,18-24
U007791,2024-09-29 02:14:42,partnership,iOS,Alexandria,25-34
U007792,2024-07-03 07:04:54,partnership,Android,Dakahlia,18-24
U007793,2024-04-22 21:54:32,referral,Android,Sharqia,18-24
U007794,2024-11-28 07:35:17,paid_search,iOS,Dakahlia,25-34
U007795,2024-10-12 12:30:00,partnership,iOS,Alexandria,55+
U007796,2024-03-30 23:57:52,referral,iOS,Alexandria,25-34
U007797,2024-02-24 13:33:06,referral,Android,Cairo,35-44
U007798,2024-01-28 17:44:00,paid_social,iOS,Giza,55+
U007799,2024-06-06 17:04:33,paid_social,Android,Sharqia,18-24
U007800,2024-03-14 18:54:07,paid_search,iOS,Cairo,25-34
U007801,2024-06-14 15:19:07,organic,Android,Giza,25-34
U007802,2024-03-21 22:59:51,paid_search,iOS,Dakahlia,25-34
U007803,2024-08-20 02:57:58,paid_search,iOS,Sharqia,25-34
U007804,2024-04-05 10:44:33,organic,Android,Cairo,25-34
U007805,2024-03-26 21:31:13,organic,Android,Alexandria,35-44
U007806,2024-11-09 13:21:28,paid_social,Android,Cairo,35-44
U007807,2024-01-23 04:26:36,paid_search,iOS,Giza,18-24
U007808,2024-01-15 21:16:28,referral,iOS,Cairo,18-24
U007809,2024-04-12 02:40:05,organic,Android,Cairo,18-24
U007810,2024-07-03 17:21:24,paid_social,Android,Cairo,18-24
U007811,2024-08-17 21:32:41,partnership,Web,Alexandria,25-34
U007812,2024-08-30 10:19:49,partnership,Android,Alexandria,25-34
U007813,2024-10-27 12:53:51,referral,iOS,Giza,55+
U007814,2024-06-18 19:11:36,organic,iOS,Sharqia,18-24
U007815,2024-06-20 11:55:27,organic,Android,Cairo,18-24
U007816,2024-09-27 23:57:30,referral,Android,Giza,45-54
U007817,2024-04-02 00:00:38,paid_social,Android,Giza,25-34
U007818,2024-08-02 19:55:10,organic,Android,Cairo,25-34
U007819,2024-05-01 21:56:45,paid_social,Android,Dakahlia,25-34
U007820,2024-07-15 22:53:44,referral,Android,Cairo,18-24
U007821,2024-05-31 23:21:23,referral,Android,Giza,35-44
U007822,2024-02-12 09:14:57,referral,Android,Giza,25-34
U007823,2024-04-11 03:08:43,paid_social,iOS,Giza,18-24
U007824,2024-04-03 05:21:55,referral,Android,Cairo,18-24
U007825,2024-02-19 17:38:04,referral,Web,Giza,35-44
U007826,2024-06-11 21:32:14,referral,iOS,Giza,25-34
U007827,2024-10-27 17:29:50,organic,Android,Giza,35-44
U007828,2024-08-18 14:17:39,partnership,iOS,Dakahlia,35-44
U007829,2024-02-16 19:02:22,paid_social,Android,Giza,25-34
U007830,2024-07-23 01:19:35,paid_search,Android,Cairo,18-24
U007831,2024-08-27 07:21:44,referral,Android,Cairo,35-44
U007832,2024-07-23 13:06:52,organic,Android,Giza,25-34
U007833,2024-03-29 12:33:12,referral,iOS,Giza,25-34
U007834,2024-08-10 07:39:05,organic,iOS,Cairo,25-34
U007835,2024-06-01 09:12:35,organic,Android,Cairo,25-34
U007836,2024-01-19 12:38:40,referral,iOS,Cairo,18-24
U007837,2024-08-12 08:02:23,referral,Android,Alexandria,35-44
U007838,2024-08-19 10:40:14,paid_search,iOS,Alexandria,35-44
U007839,2024-09-22 18:16:02,paid_social,Android,Alexandria,18-24
U007840,2024-05-15 02:03:36,paid_social,iOS,Cairo,35-44
U007841,2024-06-15 23:11:47,paid_social,Android,Alexandria,35-44
U007842,2024-07-12 09:17:56,paid_social,Android,Giza,18-24
U007843,2024-09-25 02:46:14,referral,iOS,Cairo,18-24
U007844,2024-11-10 01:33:56,referral,Android,Cairo,35-44
U007845,2024-04-13 22:13:39,referral,Android,Giza,18-24
U007846,2024-05-30 15:18:38,paid_social,Android,Dakahlia,45-54
U007847,2024-06-03 04:13:34,organic,iOS,Cairo,25-34
U007848,2024-06-26 21:57:48,paid_search,Web,Sharqia,45-54
U007849,2024-04-12 01:12:44,partnership,iOS,Cairo,25-34
U007850,2024-06-14 01:23:15,partnership,iOS,Cairo,18-24
U007851,2024-08-24 17:11:05,partnership,Android,Alexandria,25-34
U007852,2024-03-17 16:48:44,paid_search,iOS,Giza,25-34
U007853,2024-03-10 23:10:01,organic,Android,Alexandria,35-44
U007854,2024-09-19 04:49:00,paid_social,Android,Giza,45-54
U007855,2024-10-23 19:56:14,organic,Android,Cairo,35-44
U007856,2024-01-06 17:50:32,paid_social,iOS,Alexandria,18-24
U007857,2024-08-24 05:49:59,paid_search,Android,Cairo,25-34
U007858,2024-10-09 04:04:18,referral,Android,Alexandria,18-24
U007859,2024-04-26 14:47:11,organic,Android,Alexandria,18-24
U007860,2024-08-12 14:36:29,paid_social,Android,Giza,25-34
U007861,2024-04-30 18:42:07,referral,iOS,Alexandria,18-24
U007862,2024-08-27 11:11:25,referral,Android,Giza,45-54
U007863,2024-11-03 18:46:12,referral,Android,Alexandria,18-24
U007864,2024-02-16 04:50:18,referral,Android,Sharqia,35-44
U007865,2024-04-04 12:02:42,paid_social,Android,Giza,25-34
U007866,2024-08-25 22:04:20,referral,iOS,Giza,35-44
U007867,2024-09-21 02:25:00,referral,iOS,Giza,35-44
U007868,2024-02-28 16:22:01,paid_search,Android,Alexandria,35-44
U007869,2024-11-10 16:53:55,referral,Android,Cairo,25-34
U007870,2024-01-03 21:30:31,referral,iOS,Giza,35-44
U007871,2024-04-19 09:02:04,partnership,Android,Cairo,18-24
U007872,2024-05-30 00:51:23,organic,Android,Cairo,25-34
U007873,2024-09-05 23:45:40,referral,iOS,Giza,55+
U007874,2024-08-21 05:02:01,referral,Web,Cairo,45-54
U007875,2024-09-29 04:58:35,paid_search,iOS,Sharqia,18-24
U007876,2024-01-12 07:55:35,referral,Android,Giza,25-34
U007877,2024-03-01 23:12:08,referral,Android,Giza,25-34
U007878,2024-04-19 00:24:19,paid_search,iOS,Cairo,35-44
U007879,2024-08-06 20:02:14,paid_social,Android,Giza,35-44
U007880,2024-01-05 20:56:33,paid_search,Android,Alexandria,18-24
U007881,2024-02-09 08:51:01,referral,iOS,Cairo,35-44
U007882,2024-08-08 08:20:07,organic,Android,Sharqia,18-24
U007883,2024-04-09 22:35:39,paid_search,Android,Cairo,55+
U007884,2024-11-22 08:40:54,referral,Web,Giza,45-54
U007885,2024-06-07 06:21:26,paid_search,iOS,Dakahlia,18-24
U007886,2024-09-04 10:28:54,partnership,iOS,Sharqia,25-34
U007887,2024-10-05 08:59:00,referral,iOS,Alexandria,18-24
U007888,2024-08-29 09:53:26,partnership,Android,Alexandria,18-24
U007889,2024-06-04 10:40:28,paid_social,Android,Sharqia,45-54
U007890,2024-11-19 15:22:53,paid_search,Web,Dakahlia,18-24
U007891,2024-02-01 20:38:10,referral,Android,Giza,25-34
U007892,2024-06-21 18:41:08,referral,Android,Giza,45-54
U007893,2024-01-12 14:45:10,paid_social,Web,Alexandria,18-24
U007894,2024-05-25 20:00:30,referral,iOS,Cairo,25-34
U007895,2024-07-25 13:53:28,paid_social,iOS,Cairo,25-34
U007896,2024-06-20 10:25:34,partnership,iOS,Giza,35-44
U007897,2024-08-21 17:04:49,paid_search,iOS,Alexandria,35-44
U007898,2024-01-22 12:46:11,paid_social,Android,Giza,25-34
U007899,2024-05-25 16:01:47,paid_social,iOS,Giza,35-44
U007900,2024-10-11 05:02:08,paid_search,iOS,Alexandria,45-54
U007901,2024-05-17 17:22:52,referral,iOS,Cairo,45-54
U007902,2024-07-31 08:51:36,paid_social,iOS,Giza,25-34
U007903,2024-05-16 13:39:24,referral,iOS,Sharqia,25-34
U007904,2024-11-09 14:51:37,referral,iOS,Giza,35-44
U007905,2024-08-24 00:40:06,paid_social,iOS,Cairo,35-44
U007906,2024-07-02 13:47:21,organic,iOS,Alexandria,25-34
U007907,2024-08-09 12:08:37,organic,Android,Dakahlia,18-24
U007908,2024-11-24 04:34:42,paid_social,iOS,Giza,25-34
U007909,2024-10-04 22:57:21,partnership,Android,Alexandria,35-44
U007910,2024-06-20 19:11:06,organic,Android,Cairo,25-34
U007911,2024-08-16 08:21:09,referral,Android,Cairo,35-44
U007912,2024-02-08 02:26:27,paid_social,Android,Cairo,25-34
U007913,2024-05-30 11:38:39,paid_social,iOS,Cairo,18-24
U007914,2024-06-10 20:27:48,referral,iOS,Giza,18-24
U007915,2024-10-08 11:15:30,paid_social,Android,Alexandria,25-34
U007916,2024-06-24 19:17:38,referral,Android,Giza,18-24
U007917,2024-06-13 23:51:10,paid_social,Web,Cairo,55+
U007918,2024-04-16 05:47:59,organic,Android,Alexandria,18-24
U007919,2024-05-29 06:21:11,paid_search,iOS,Giza,25-34
U007920,2024-08-31 12:34:48,referral,Android,Sharqia,18-24
U007921,2024-05-31 08:26:43,organic,Android,Cairo,18-24
U007922,2024-10-25 00:55:42,partnership,Android,Cairo,18-24
U007923,2024-03-04 13:49:12,organic,iOS,Alexandria,35-44
U007924,2024-06-18 22:12:59,referral,Android,Giza,25-34
U007925,2024-11-12 16:03:02,referral,iOS,Sharqia,18-24
U007926,2024-04-28 00:32:54,paid_search,Android,Alexandria,25-34
U007927,2024-05-06 01:59:41,paid_social,Web,Dakahlia,25-34
U007928,2024-06-04 09:19:44,referral,Android,Alexandria,25-34
U007929,2024-03-13 21:10:42,organic,Android,Cairo,18-24
U007930,2024-06-06 10:13:57,organic,iOS,Dakahlia,45-54
U007931,2024-02-16 21:42:59,paid_search,iOS,Cairo,18-24
U007932,2024-03-24 08:04:22,referral,iOS,Cairo,45-54
U007933,2024-04-15 23:56:13,paid_social,Android,Sharqia,18-24
U007934,2024-06-13 04:49:22,partnership,Android,Cairo,25-34
U007935,2024-08-27 03:16:31,paid_social,Android,Cairo,25-34
U007936,2024-03-30 09:52:46,paid_social,Android,Cairo,25-34
U007937,2024-03-29 23:53:25,referral,Android,Alexandria,25-34
U007938,2024-11-11 18:36:55,paid_search,Android,Cairo,18-24
U007939,2024-07-31 19:24:01,paid_search,Android,Alexandria,25-34
U007940,2024-08-08 20:15:23,partnership,iOS,Giza,18-24
U007941,2024-11-05 02:11:27,paid_social,Android,Sharqia,35-44
U007942,2024-07-24 17:48:35,referral,iOS,Alexandria,45-54
U007943,2024-03-04 05:23:30,referral,Android,Giza,25-34
U007944,2024-01-25 06:58:49,paid_search,Android,Giza,25-34
U007945,2024-10-04 22:42:06,referral,iOS,Cairo,18-24
U007946,2024-08-03 06:07:40,paid_social,iOS,Cairo,25-34
U007947,2024-07-24 04:35:18,organic,iOS,Giza,18-24
U007948,2024-10-08 18:42:34,referral,iOS,Giza,18-24
U007949,2024-07-09 13:43:37,referral,Android,Alexandria,18-24
U007950,2024-01-13 23:20:03,paid_search,iOS,Cairo,45-54
U007951,2024-10-28 17:55:36,referral,iOS,Cairo,55+
U007952,2024-10-03 19:37:41,paid_social,Android,Alexandria,45-54
U007953,2024-05-20 07:47:35,referral,Android,Giza,55+
U007954,2024-07-05 19:05:53,referral,iOS,Giza,35-44
U007955,2024-03-28 19:46:13,paid_social,Android,Giza,18-24
U007956,2024-05-21 19:44:28,organic,Android,Sharqia,25-34
U007957,2024-01-02 17:50:53,paid_social,iOS,Sharqia,35-44
U007958,2024-06-22 13:56:40,partnership,Android,Giza,25-34
U007959,2024-01-29 19:09:04,paid_social,Android,Alexandria,25-34
U007960,2024-09-20 04:33:49,referral,iOS,Cairo,25-34
U007961,2024-09-10 12:35:35,referral,Android,Alexandria,25-34
U007962,2024-08-22 12:06:34,paid_search,Android,Giza,18-24
U007963,2024-05-17 02:19:05,referral,Android,Sharqia,25-34
U007964,2024-03-09 18:44:14,paid_search,Android,Cairo,18-24
U007965,2024-05-17 11:18:10,paid_search,Android,Giza,18-24
U007966,2024-03-08 14:09:01,partnership,Android,Sharqia,45-54
U007967,2024-02-28 21:28:59,paid_search,Android,Dakahlia,25-34
U007968,2024-10-01 10:50:42,paid_social,Android,Giza,35-44
U007969,2024-09-18 02:02:50,paid_search,iOS,Cairo,35-44
U007970,2024-04-11 13:27:01,partnership,iOS,Cairo,25-34
U007971,2024-09-12 11:49:16,partnership,iOS,Cairo,35-44
U007972,2024-08-11 01:50:05,paid_social,iOS,Giza,18-24
U007973,2024-01-05 19:44:50,organic,Android,Cairo,45-54
U007974,2024-10-31 17:49:35,paid_social,Web,Cairo,35-44
U007975,2024-02-04 16:17:24,referral,Web,Giza,45-54
U007976,2024-05-27 09:30:29,organic,Android,Giza,45-54
U007977,2024-10-28 10:19:35,partnership,Web,Alexandria,25-34
U007978,2024-03-03 00:44:22,organic,Web,Sharqia,45-54
U007979,2024-03-31 17:29:01,paid_search,Android,Cairo,25-34
U007980,2024-10-28 22:44:10,paid_social,iOS,Alexandria,18-24
U007981,2024-07-21 00:41:22,paid_social,iOS,Alexandria,35-44
U007982,2024-01-22 17:36:19,organic,Android,Cairo,45-54
U007983,2024-01-19 19:26:39,referral,iOS,Alexandria,18-24
U007984,2024-01-21 20:32:31,paid_search,Android,Giza,45-54
U007985,2024-04-07 16:52:37,referral,iOS,Giza,25-34
U007986,2024-11-12 15:35:34,referral,iOS,Cairo,18-24
U007987,2024-11-28 09:46:48,referral,iOS,Dakahlia,25-34
U007988,2024-04-18 18:31:08,referral,Android,Sharqia,35-44
U007989,2024-04-05 05:45:36,partnership,Android,Cairo,25-34
U007990,2024-07-22 07:32:44,referral,Android,Alexandria,35-44
U007991,2024-07-09 22:10:15,referral,iOS,Alexandria,45-54
U007992,2024-10-17 17:13:27,paid_search,Android,Cairo,45-54
U007993,2024-11-04 19:28:53,referral,Android,Alexandria,18-24
U007994,2024-04-25 01:34:59,paid_search,Android,Cairo,25-34
U007995,2024-10-18 02:03:38,paid_social,iOS,Sharqia,18-24
U007996,2024-10-02 07:10:58,paid_social,iOS,Alexandria,25-34
U007997,2024-08-26 09:48:37,partnership,iOS,Sharqia,55+
U007998,2024-05-02 04:41:16,paid_search,Android,Cairo,18-24
U007999,2024-01-16 03:22:46,referral,iOS,Cairo,25-34
U008000,2024-11-20 11:35:54,organic,iOS,Alexandria,55+
U008001,2024-11-11 12:28:48,partnership,iOS,Dakahlia,35-44
U008002,2024-09-22 20:26:13,paid_social,Android,Giza,18-24
U008003,2024-04-20 02:11:18,paid_social,Android,Giza,25-34
U008004,2024-01-30 01:30:19,referral,Android,Alexandria,55+
U008005,2024-07-28 13:59:04,paid_social,Android,Cairo,25-34
U008006,2024-01-12 21:54:02,paid_social,iOS,Giza,25-34
U008007,2024-01-26 02:07:06,paid_search,iOS,Giza,35-44
U008008,2024-08-25 02:23:37,paid_social,iOS,Cairo,35-44
U008009,2024-04-11 03:24:36,paid_search,iOS,Cairo,25-34
U008010,2024-06-09 19:18:56,referral,Android,Alexandria,18-24
U008011,2024-03-25 07:09:37,organic,Android,Alexandria,35-44
U008012,2024-06-15 19:25:50,organic,Android,Giza,45-54
U008013,2024-03-22 05:25:55,referral,iOS,Alexandria,45-54
U008014,2024-06-13 02:24:40,paid_social,iOS,Giza,25-34
U008015,2024-06-07 09:47:38,paid_social,iOS,Giza,25-34
U008016,2024-05-16 17:27:26,paid_search,Android,Giza,25-34
U008017,2024-02-01 16:39:44,paid_social,iOS,Giza,18-24
U008018,2024-07-17 20:48:47,paid_social,iOS,Dakahlia,45-54
U008019,2024-01-30 00:42:44,partnership,Android,Giza,18-24
U008020,2024-08-20 14:22:39,partnership,Web,Dakahlia,18-24
U008021,2024-03-12 11:15:43,referral,iOS,Giza,35-44
U008022,2024-05-19 06:13:22,paid_social,iOS,Cairo,35-44
U008023,2024-11-07 09:01:39,organic,iOS,Cairo,35-44
U008024,2024-07-26 17:04:46,paid_search,Android,Cairo,35-44
U008025,2024-07-09 19:57:49,paid_social,iOS,Cairo,25-34
U008026,2024-07-07 05:08:50,paid_social,Android,Giza,18-24
U008027,2024-05-24 23:21:23,paid_search,Android,Giza,55+
U008028,2024-01-02 23:34:37,partnership,iOS,Giza,45-54
U008029,2024-05-04 19:01:03,paid_search,iOS,Alexandria,25-34
U008030,2024-03-26 02:05:48,paid_social,iOS,Alexandria,25-34
U008031,2024-01-16 18:06:52,referral,iOS,Cairo,25-34
U008032,2024-06-28 08:19:42,organic,iOS,Cairo,25-34
U008033,2024-03-09 01:35:26,paid_social,Android,Giza,35-44
U008034,2024-07-31 17:42:40,paid_social,Android,Cairo,18-24
U008035,2024-11-25 03:52:55,referral,iOS,Cairo,25-34
U008036,2024-11-15 20:28:35,referral,Android,Cairo,25-34
U008037,2024-06-08 20:12:06,referral,iOS,Cairo,55+
U008038,2024-05-10 21:55:29,paid_search,Android,Cairo,25-34
U008039,2024-03-16 23:01:05,paid_search,Android,Alexandria,35-44
U008040,2024-03-21 04:58:29,partnership,Android,Cairo,25-34
U008041,2024-06-26 08:37:33,paid_search,iOS,Cairo,18-24
U008042,2024-10-15 02:07:45,referral,Android,Giza,35-44
U008043,2024-01-16 23:48:30,referral,Android,Cairo,25-34
U008044,2024-01-30 23:57:02,referral,iOS,Giza,25-34
U008045,2024-01-24 19:36:37,paid_social,Android,Cairo,35-44
U008046,2024-10-27 13:14:02,partnership,Android,Sharqia,45-54
U008047,2024-06-04 04:06:09,paid_social,iOS,Giza,35-44
U008048,2024-11-12 22:50:11,referral,Android,Alexandria,45-54
U008049,2024-11-19 15:06:30,organic,Android,Cairo,18-24
U008050,2024-09-02 06:47:35,referral,iOS,Cairo,35-44
U008051,2024-11-24 07:13:06,organic,iOS,Giza,25-34
U008052,2024-08-18 01:49:49,referral,iOS,Alexandria,18-24
U008053,2024-08-14 14:09:50,paid_social,iOS,Cairo,18-24
U008054,2024-07-23 06:57:16,paid_social,iOS,Sharqia,35-44
U008055,2024-03-10 11:13:44,partnership,iOS,Alexandria,18-24
U008056,2024-04-12 18:58:31,referral,iOS,Alexandria,25-34
U008057,2024-02-21 01:48:23,referral,Android,Dakahlia,25-34
U008058,2024-05-04 02:47:59,referral,iOS,Dakahlia,35-44
U008059,2024-08-11 21:03:56,paid_social,iOS,Giza,25-34
U008060,2024-11-16 05:05:35,referral,iOS,Dakahlia,35-44
U008061,2024-06-12 09:08:15,organic,iOS,Sharqia,45-54
U008062,2024-05-24 07:10:21,paid_search,iOS,Sharqia,45-54
U008063,2024-09-18 17:03:47,organic,iOS,Cairo,18-24
U008064,2024-09-15 05:41:04,paid_social,Android,Alexandria,45-54
U008065,2024-05-17 13:28:44,referral,iOS,Cairo,18-24
U008066,2024-03-14 07:09:21,paid_social,iOS,Dakahlia,35-44
U008067,2024-04-06 20:53:17,paid_social,Android,Cairo,45-54
U008068,2024-10-07 07:42:06,referral,Android,Alexandria,25-34
U008069,2024-10-06 20:39:07,referral,Android,Cairo,35-44
U008070,2024-07-24 02:41:17,organic,Android,Giza,45-54
U008071,2024-01-17 23:34:16,organic,iOS,Giza,55+
U008072,2024-09-01 12:24:01,paid_search,Web,Cairo,25-34
U008073,2024-06-17 21:04:17,paid_search,Android,Giza,55+
U008074,2024-06-06 07:51:17,paid_social,iOS,Alexandria,18-24
U008075,2024-03-23 07:44:06,referral,Android,Cairo,25-34
U008076,2024-09-01 07:23:08,referral,Android,Sharqia,35-44
U008077,2024-04-10 07:32:06,referral,Android,Giza,55+
U008078,2024-10-01 10:34:06,paid_social,Android,Cairo,18-24
U008079,2024-08-21 16:01:03,paid_social,Android,Sharqia,45-54
U008080,2024-03-30 10:06:16,referral,iOS,Alexandria,55+
U008081,2024-10-03 08:15:33,organic,Android,Giza,45-54
U008082,2024-02-01 07:30:21,organic,iOS,Giza,18-24
U008083,2024-11-03 01:29:43,referral,iOS,Alexandria,35-44
U008084,2024-10-31 17:26:50,referral,Web,Alexandria,25-34
U008085,2024-09-18 06:58:09,referral,iOS,Cairo,18-24
U008086,2024-05-31 16:39:44,organic,Android,Alexandria,55+
U008087,2024-10-22 23:31:48,paid_social,iOS,Cairo,18-24
U008088,2024-04-08 19:00:40,organic,iOS,Alexandria,25-34
U008089,2024-03-21 08:24:23,organic,Android,Giza,18-24
U008090,2024-11-25 07:53:01,paid_social,iOS,Giza,25-34
U008091,2024-02-23 20:15:24,paid_social,Web,Giza,25-34
U008092,2024-01-16 18:28:36,paid_social,iOS,Cairo,45-54
U008093,2024-08-09 16:05:16,referral,iOS,Cairo,55+
U008094,2024-07-08 14:11:00,paid_search,iOS,Cairo,25-34
U008095,2024-09-11 16:25:57,referral,iOS,Sharqia,25-34
U008096,2024-01-20 21:22:42,referral,iOS,Dakahlia,18-24
U008097,2024-08-08 07:06:12,partnership,Android,Sharqia,25-34
U008098,2024-03-24 12:16:49,paid_social,Android,Cairo,45-54
U008099,2024-01-16 09:23:05,paid_social,iOS,Giza,18-24
U008100,2024-03-24 02:16:31,referral,iOS,Giza,18-24
U008101,2024-08-31 22:36:32,organic,Android,Giza,45-54
U008102,2024-08-14 03:27:38,organic,Android,Giza,25-34
U008103,2024-08-31 18:14:40,referral,iOS,Alexandria,25-34
U008104,2024-06-19 15:05:51,partnership,Android,Giza,35-44
U008105,2024-11-26 10:26:01,organic,Android,Giza,18-24
U008106,2024-04-15 02:29:21,paid_social,Android,Cairo,45-54
U008107,2024-02-26 11:58:59,organic,Android,Sharqia,25-34
U008108,2024-09-08 15:29:24,paid_social,iOS,Alexandria,35-44
U008109,2024-08-14 02:36:22,organic,iOS,Giza,25-34
U008110,2024-01-27 22:40:33,paid_social,iOS,Giza,18-24
U008111,2024-07-26 13:25:49,organic,Android,Giza,25-34
U008112,2024-04-24 08:08:37,referral,iOS,Cairo,18-24
U008113,2024-06-25 07:40:22,paid_search,Android,Giza,18-24
U008114,2024-04-04 14:59:36,referral,Android,Cairo,25-34
U008115,2024-10-04 02:58:12,organic,Android,Sharqia,25-34
U008116,2024-03-30 00:28:52,referral,iOS,Cairo,35-44
U008117,2024-11-25 12:35:31,partnership,iOS,Cairo,25-34
U008118,2024-03-22 17:05:03,paid_search,iOS,Sharqia,25-34
U008119,2024-03-03 23:23:59,paid_social,iOS,Cairo,25-34
U008120,2024-03-11 08:07:14,partnership,iOS,Cairo,45-54
U008121,2024-01-03 05:55:52,referral,Android,Dakahlia,18-24
U008122,2024-01-23 07:39:16,organic,Android,Cairo,35-44
U008123,2024-02-25 12:45:27,organic,Android,Cairo,25-34
U008124,2024-04-16 11:55:52,paid_social,Android,Cairo,25-34
U008125,2024-08-18 06:57:08,partnership,Android,Dakahlia,35-44
U008126,2024-05-14 06:35:21,referral,iOS,Cairo,45-54
U008127,2024-02-13 23:46:00,paid_social,iOS,Giza,35-44
U008128,2024-07-10 00:37:21,paid_search,iOS,Alexandria,35-44
U008129,2024-01-12 06:51:52,organic,Android,Cairo,25-34
U008130,2024-02-16 16:18:43,paid_social,Web,Cairo,25-34
U008131,2024-09-13 20:17:25,paid_social,iOS,Sharqia,25-34
U008132,2024-01-07 10:23:59,organic,iOS,Alexandria,18-24
U008133,2024-01-08 02:35:01,paid_social,iOS,Cairo,25-34
U008134,2024-01-06 04:56:53,partnership,iOS,Cairo,25-34
U008135,2024-04-05 05:24:49,organic,Android,Alexandria,25-34
U008136,2024-07-05 12:25:26,referral,Android,Alexandria,25-34
U008137,2024-05-21 14:35:08,referral,Android,Cairo,45-54
U008138,2024-06-06 21:12:05,referral,Android,Cairo,25-34
U008139,2024-11-09 00:14:50,referral,iOS,Giza,35-44
U008140,2024-09-10 18:11:57,paid_search,Web,Alexandria,25-34
U008141,2024-02-29 06:40:32,partnership,Android,Cairo,35-44
U008142,2024-09-19 10:18:57,organic,iOS,Cairo,18-24
U008143,2024-07-19 13:27:34,referral,iOS,Alexandria,18-24
U008144,2024-09-19 09:50:54,paid_social,Android,Cairo,25-34
U008145,2024-02-12 04:04:48,organic,iOS,Cairo,35-44
U008146,2024-05-01 04:18:08,organic,Android,Giza,35-44
U008147,2024-04-07 02:13:43,organic,iOS,Alexandria,25-34
U008148,2024-05-29 21:24:19,paid_social,Android,Alexandria,18-24
U008149,2024-08-15 16:32:03,paid_search,Android,Giza,35-44
U008150,2024-09-09 14:57:21,referral,Android,Giza,45-54
U008151,2024-05-13 18:36:10,organic,Android,Cairo,18-24
U008152,2024-04-01 12:29:46,paid_search,Android,Cairo,35-44
U008153,2024-07-24 22:56:31,organic,Android,Cairo,18-24
U008154,2024-01-04 03:42:24,referral,iOS,Sharqia,45-54
U008155,2024-01-07 04:30:33,organic,iOS,Giza,25-34
U008156,2024-03-02 01:46:16,paid_social,iOS,Cairo,18-24
U008157,2024-08-03 18:05:23,paid_search,iOS,Cairo,18-24
U008158,2024-07-06 19:47:07,paid_social,Android,Giza,35-44
U008159,2024-04-16 12:27:49,referral,Android,Cairo,25-34
U008160,2024-11-17 10:47:25,paid_social,Android,Giza,25-34
U008161,2024-11-02 12:08:47,paid_search,iOS,Sharqia,25-34
U008162,2024-10-28 22:43:45,organic,iOS,Cairo,25-34
U008163,2024-01-13 23:08:33,organic,iOS,Cairo,45-54
U008164,2024-04-28 01:52:41,organic,iOS,Cairo,55+
U008165,2024-02-23 03:34:47,paid_search,Android,Cairo,25-34
U008166,2024-02-28 22:49:48,paid_social,Android,Giza,25-34
U008167,2024-05-31 01:56:07,organic,Android,Cairo,18-24
U008168,2024-10-01 17:42:41,organic,iOS,Alexandria,25-34
U008169,2024-09-20 19:26:04,paid_social,iOS,Alexandria,35-44
U008170,2024-08-22 10:54:40,paid_social,Android,Sharqia,25-34
U008171,2024-11-28 05:36:36,referral,Android,Alexandria,25-34
U008172,2024-07-03 12:18:46,paid_social,iOS,Cairo,45-54
U008173,2024-05-07 20:38:20,referral,iOS,Cairo,18-24
U008174,2024-02-23 18:21:29,paid_social,Android,Giza,45-54
U008175,2024-05-01 21:29:52,organic,Android,Cairo,18-24
U008176,2024-04-12 22:25:18,paid_social,Android,Cairo,18-24
U008177,2024-11-27 02:29:42,referral,iOS,Sharqia,25-34
U008178,2024-04-14 07:14:58,partnership,Android,Cairo,45-54
U008179,2024-01-24 11:42:21,referral,Android,Cairo,45-54
