user_id,channel,region,age_band,segment,recency_days,frequency,monetary,avg_txn_value
U007471,organic,Cairo,45-54,Dormant,339.1996916900389,5,1265.433903578962,316.3584758947405
U007474,partnership,Giza,18-24,Dormant,108.22777377301827,6,2640.8653057419215,440.14421762365356
U007475,referral,Cairo,25-34,Dormant,278.3197914469056,5,609.0561310651817,203.01871035506056
U007477,referral,Giza,18-24,Dormant,357.08196893520653,2,2053.3140795460813,1026.6570397730407
U007481,paid_search,Alexandria,45-54,Power Users,253.1271014814265,8,7341.80560146374,917.7257001829674
U007486,referral,Giza,18-24,Dormant,71.673325301148,5,1289.4047306336556,257.88094612673115
U007503,referral,Cairo,25-34,Dormant,312.990572291892,5,2103.5986177378613,420.71972354757224
U007506,organic,Cairo,25-34,Dormant,94.33444334473461,5,975.1762879760347,243.79407199400868
U007508,referral,Alexandria,45-54,Dormant,110.49641121551394,4,1149.7546667108343,287.43866667770857
U007515,paid_search,Cairo,25-34,Power Users,339.17862394684926,6,6761.301866254163,1126.8836443756938
U007516,partnership,Cairo,25-34,Dormant,164.9562210533768,6,1128.1919645586652,225.63839291173304
U007518,paid_social,Cairo,25-34,Power Users,31.346882546320558,8,1777.6650142970132,253.9521448995733
U007522,partnership,Cairo,25-34,Power Users,128.66847184021026,4,2890.4887751034657,963.496258367822
U007523,paid_search,Alexandria,25-34,Dormant,242.1261687153019,4,1839.4818360314928,459.8704590078732
U007525,referral,Alexandria,35-44,Power Users,341.27336481492966,8,4245.23840039567,530.6548000494588
U007529,referral,Alexandria,35-44,Dormant,145.1063760300167,5,1713.9234459444917,342.78468918889837
U007538,paid_social,Giza,18-24,Dormant,72.23382964124903,4,291.2665293642242,145.6332646821121
U007539,referral,Dakahlia,25-34,Power Users,77.67367868078873,9,4980.360189407886,622.5450236759857
U007540,referral,Cairo,25-34,Power Users,237.49736181739718,8,5235.89482742206,654.4868534277575
U007541,paid_search,Sharqia,45-54,Dormant,315.6334443981759,6,3131.7386386573116,521.9564397762186
U007546,paid_social,Giza,18-24,Power Users,227.5834745601751,6,3123.078387149789,624.6156774299577
U007552,paid_search,Cairo,18-24,Dormant,157.80691983783618,2,526.3087014113352,263.1543507056676
U007559,referral,Alexandria,18-24,Power Users,82.8285593749024,8,3133.856900272583,447.6938428960833
U007567,organic,Alexandria,45-54,Power Users,319.75968438666314,11,4752.623363615338,475.2623363615338
U007568,organic,Cairo,25-34,Dormant,189.77822128497064,4,2444.1470481080946,611.0367620270237
U007575,paid_search,Giza,35-44,Power Users,195.1868669562973,6,5420.179112267703,903.3631853779506
U007576,referral,Cairo,25-34,Dormant,311.4891309258528,8,1699.905049289613,242.84357846994473
U007579,referral,Giza,35-44,Power Users,24.63663103012368,7,1965.2331139773403,280.7475877110486
U007580,organic,Sharqia,35-44,Power Users,135.01306126173586,8,2994.3367523831894,374.2920940478987
U007591,organic,Sharqia,25-34,Dormant,123.47581730317324,4,1896.6053125142023,632.2017708380674
U007597,referral,Cairo,18-24,Power Users,315.1438750117086,14,7682.677109749267,590.9751622884052
U007600,organic,Dakahlia,18-24,Dormant,137.4853679863736,3,2899.9244868914843,966.6414956304948
U007601,referral,Giza,25-34,Dormant,344.72286835638806,3,493.6900673249856,246.8450336624928
U007605,paid_social,Sharqia,25-34,Dormant,329.82392812520266,1,0.0,
U007606,paid_social,Giza,25-34,Power Users,288.27658111136407,8,4180.007036784399,522.5008795980499
U007608,organic,Giza,18-24,Power Users,99.54700496513397,10,3767.4621204698046,418.60690227442274
U007610,partnership,Alexandria,25-34,Dormant,125.20622552093118,4,1285.115994860626,321.2789987151565
U007611,referral,Cairo,18-24,Power Users,243.63480560202152,8,3839.7495697000177,548.5356528142883
U007621,referral,Cairo,18-24,Dormant,235.34600760415196,4,1537.115457238602,384.2788643096505
U007624,organic,Giza,25-34,Dormant,144.5969564234838,6,2072.526814859583,414.50536297191655
U007627,paid_search,Cairo,18-24,Dormant,126.53377302084118,5,4164.797407381206,832.9594814762411
U007629,paid_social,Cairo,18-24,Dormant,269.0503509491682,4,1154.2289489084903,288.5572372271226
U007636,referral,Dakahlia,35-44,Dormant,242.2678548609838,5,2296.3894979482307,459.27789958964615
U007639,paid_social,Giza,45-54,Dormant,300.1212814585306,3,1337.2769403065545,445.7589801021848
U007641,organic,Giza,55+,Dormant,339.0294379629195,4,2212.652880886287,737.550960295429
U007642,referral,Giza,25-34,Dormant,121.40113379620016,3,682.4577251242681,227.48590837475604
U007649,referral,Cairo,18-24,Dormant,315.9264957290143,5,902.9694879540447,225.74237198851117
U007650,partnership,Giza,35-44,Power Users,72.93711892375723,7,6255.623377430423,893.6604824900604
U007651,referral,Cairo,25-34,Dormant,183.64481694437563,6,2832.3329069006763,472.05548448344604
U007652,referral,Cairo,18-24,Dormant,93.29660003492609,4,2802.9225141364786,700.7306285341197
U007658,paid_search,Alexandria,25-34,Power Users,57.297798946965486,10,8150.802606184922,905.6447340205469
U007659,paid_social,Alexandria,25-34,Power Users,75.79163745371625,6,1862.2410302758976,372.4482060551795
U007666,paid_social,Sharqia,25-34,Dormant,45.60941412020475,4,1202.496059078878,300.6240147697195
U007680,referral,Cairo,18-24,Dormant,56.81004939833656,6,1071.963050638178,214.39261012763558
U007683,organic,Cairo,35-44,Dormant,233.85043768538162,5,2975.3525486252524,743.8381371563131
U007696,partnership,Cairo,25-34,Dormant,320.3565024305135,6,3139.666387985239,523.2777313308732
U007697,partnership,Giza,25-34,Dormant,228.1518254862167,4,1281.9738543125127,320.49346357812817
U007701,partnership,Sharqia,18-24,Dormant,164.6825378704816,5,1272.2568975964857,318.06422439912143
U007708,partnership,Giza,18-24,Power Users,53.28812304418534,6,4306.360799050497,717.7267998417495
U007711,partnership,Alexandria,25-34,Power Users,38.136810787022114,10,4254.7949005527735,425.4794900552773
U007715,referral,Cairo,25-34,Power Users,209.6180802085437,9,5062.5721266568435,632.8215158321054
U007716,referral,Cairo,25-34,Power Users,163.63579675927758,13,3734.030850931555,311.1692375776296
U007717,referral,Dakahlia,35-44,Dormant,12.142839513719082,4,679.8120770620392,339.9060385310196
U007727,paid_search,Cairo,25-34,Dormant,278.86777570610866,2,882.4476433680572,441.2238216840286
U007739,organic,Cairo,25-34,Dormant,179.5495269675739,5,2402.1826745359954,480.4365349071991
U007741,referral,Giza,18-24,Dormant,338.3990872572176,3,1537.4089213944299,512.4696404648099
U007743,paid_search,Cairo,35-44,Dormant,188.12346627330408,6,2172.869722775214,434.57394455504283
U007745,paid_social,Giza,18-24,Power Users,90.8756761229597,7,3349.8310904641085,558.3051817440181
U007751,referral,Sharqia,18-24,Power Users,36.94377116905525,7,826.4167494531455,137.7361249088576
U007753,organic,Cairo,45-54,Dormant,286.1035470832139,6,1906.4850208569696,381.29700417139395
U007755,paid_social,Sharqia,18-24,Power Users,271.7679956597276,10,4492.265378781904,561.533172347738
U007756,partnership,Cairo,25-34,Dormant,139.5016196295619,3,3469.5550650601185,1156.5183550200395
U007758,organic,Cairo,45-54,Power Users,343.6509088659659,6,5015.489926068078,835.914987678013
U007764,referral,Cairo,25-34,Dormant,166.21753039350733,3,1209.1329553615528,403.04431845385096
U007765,partnership,Alexandria,55+,Power Users,169.2811700347811,5,3308.694367032651,661.7388734065302
U007767,paid_social,Cairo,35-44,Dormant,173.8344237729907,6,2660.354086211388,443.392347701898
U007780,paid_social,Cairo,35-44,Power Users,280.44338141195476,4,5619.576291918408,1404.894072979602
U007782,paid_social,Alexandria,25-34,Power Users,234.00959772011265,8,4670.247702586543,583.7809628233179
U007783,organic,Giza,18-24,Dormant,245.824056585785,4,1634.3853625366035,408.59634063415086
U007784,paid_search,Cairo,35-44,Power Users,233.65608332166448,8,5414.610820788185,676.8263525985232
U007786,paid_social,Cairo,18-24,Dormant,260.81587954889983,4,1386.2506974277458,346.56267435693644
U007788,paid_search,Alexandria,25-34,Dormant,165.46243244223297,3,615.1662381916864,307.5831190958432
U007790,organic,Giza,18-24,Dormant,246.2643933100626,5,1944.7142344913814,388.9428468982763
U007792,partnership,Dakahlia,18-24,Dormant,167.3995966669172,5,2891.9718856756986,578.3943771351397
U007793,referral,Sharqia,18-24,Power Users,241.82158907409757,7,4438.578414289112,739.7630690481852
U007796,referral,Alexandria,25-34,Power Users,258.82379847206175,8,3922.258626048096,490.282328256012
U007797,referral,Cairo,35-44,Dormant,305.16819056728855,4,1567.423419279633,522.474473093211
U007804,organic,Cairo,25-34,Power Users,257.763927210588,7,4047.3446905265146,578.1920986466449
U007809,organic,Cairo,18-24,Dormant,260.22899785870686,3,845.8998983247736,281.96663277492456
U007813,referral,Giza,55+,Dormant,56.62957662064582,4,1808.8504099257598,452.21260248143994
U007823,paid_social,Giza,18-24,Power Users,257.59550648136064,8,4932.860696786245,704.6943852551778
U007824,referral,Cairo,18-24,Power Users,261.9458757988177,11,2832.31569636487,354.03946204560873
U007825,referral,Giza,35-44,Dormant,308.602366365958,6,2717.8894099440895,679.4723524860224
U007826,referral,Giza,25-34,Dormant,193.64474063646048,6,2484.5127197726256,414.0854532954376
U007827,organic,Giza,35-44,Power Users,49.3165028821677,9,3622.435507077588,452.8044383846985
U007834,organic,Cairo,25-34,Dormant,131.9591342941858,2,788.6496127501664,394.3248063750832
U007836,referral,Cairo,18-24,Dormant,345.1375639005564,6,3086.1214925873946,514.3535820978991
U007837,referral,Alexandria,35-44,Power Users,130.11535956012085,8,2679.21811266169,382.74544466595574
U007854,paid_social,Giza,45-54,Dormant,97.22572174761444,3,815.3637708173467,271.7879236057822
U007861,referral,Alexandria,18-24,Power Users,242.64484842587262,8,5244.9931312152985,655.6241414019123
U007865,paid_social,Giza,25-34,Dormant,259.47319076396525,3,2428.094782947513,809.364927649171
U007869,referral,Cairo,25-34,Dormant,42.459864594973624,4,2509.0965682342953,627.2741420585738
U007874,referral,Cairo,45-54,Power Users,123.48008531238884,7,4297.572022855973,716.2620038093288
U007877,referral,Giza,25-34,Dormant,296.018936551176,4,4383.588410931834,1095.8971027329585
U007880,paid_search,Alexandria,18-24,Dormant,354.2576556019485,2,219.45823059966548,109.72911529983274
U007881,referral,Cairo,35-44,Dormant,329.6415637386963,2,1684.396865850874,842.198432925437
U007887,referral,Alexandria,18-24,Power Users,71.57058207178488,10,4392.950110190097,627.5643014557281
U007892,referral,Giza,45-54,Dormant,189.7436128933914,8,2015.4094494344115,251.92618117930144
U007900,paid_search,Alexandria,45-54,Power Users,74.65459150448442,6,3565.7201826328806,594.2866971054801
U007901,referral,Cairo,45-54,Power Users,217.4351925230585,6,6461.526005602993,1076.9210009338321
U007909,partnership,Alexandria,35-44,Power Users,85.51760313659906,6,1093.3552488519863,218.67104977039725
U007910,organic,Cairo,25-34,Dormant,186.1625487729907,5,2444.2872423560016,488.8574484712003
U007924,referral,Giza,25-34,Power Users,189.87938697915524,8,4011.7779620555225,501.4722452569403
U007934,partnership,Cairo,25-34,Dormant,182.09983679419383,5,1686.6792235315113,337.3358447063023
U007940,partnership,Giza,18-24,Power Users,138.64648873871192,6,4388.882395284712,731.4803992141187
U007947,organic,Giza,18-24,Dormant,153.84626469900832,4,2097.600787459055,524.4001968647638
U007948,referral,Giza,18-24,Dormant,76.46241195593029,4,2850.614703538373,712.6536758845932
U007949,referral,Alexandria,18-24,Power Users,167.09118006937206,6,3693.007962199558,738.6015924399115
U007951,referral,Cairo,55+,Dormant,57.015753055457026,5,986.184243441147,246.54606086028676
U007953,referral,Giza,55+,Power Users,216.24358931696042,8,5961.496081497043,745.1870101871303
U007957,paid_social,Sharqia,35-44,Dormant,354.79113956028596,5,2272.468883611331,454.4937767222662
U007964,paid_search,Cairo,18-24,Dormant,281.53842771984637,6,2370.820038081843,395.1366730136405
U007973,organic,Cairo,45-54,Dormant,346.84139674762264,6,2572.828921392503,428.80482023208384
U007980,paid_social,Alexandria,18-24,Power Users,55.1827449304983,7,1834.934713444276,366.9869426888552
U007982,organic,Cairo,45-54,Dormant,334.82862380798906,2,1088.6478904724795,1088.6478904724795
U007984,paid_search,Giza,45-54,Dormant,330.540770821739,6,1531.1316448747395,255.18860747912325
U007987,referral,Dakahlia,25-34,Power Users,21.5220681251958,6,2991.627121164561,498.6045201940935
U007990,referral,Alexandria,35-44,Power Users,154.87095236126333,4,3796.985932477274,1265.6619774924247
U007998,paid_search,Cairo,18-24,Power Users,239.62068503489718,8,6906.08685311761,863.2608566397013
U007999,referral,Cairo,25-34,Dormant,342.41486788215116,7,1098.613241855834,183.10220697597234
U008007,paid_search,Giza,35-44,Power Users,328.7182822106406,10,2947.102917996594,294.7102917996594
U008010,referral,Alexandria,18-24,Dormant,186.0926286689937,6,2089.488309304229,417.8976618608458
U008013,referral,Alexandria,45-54,Dormant,278.6319695948623,3,1249.2064745496637,624.6032372748318
U008021,referral,Giza,35-44,Power Users,285.9923958219588,10,2603.0418751005222,289.2268750111691
U008028,partnership,Giza,45-54,Power Users,356.95935099525377,9,5285.971169603216,587.330129955913
U008031,referral,Cairo,25-34,Power Users,340.5594905442558,8,3327.7981726578264,415.9747715822283
U008040,partnership,Cairo,25-34,Dormant,275.39460810180753,6,1305.2133694892311,217.53556158153853
U008042,referral,Giza,35-44,Dormant,74.41939026629552,3,1343.2374199670908,447.7458066556969
U008049,organic,Cairo,18-24,Power Users,29.86747508123517,7,4948.633960009055,706.9477085727221
U008051,organic,Giza,25-34,Power Users,29.02360760420561,6,3277.867414292348,546.3112357153913
U008052,referral,Alexandria,18-24,Power Users,127.04233952565119,9,5453.6947001207145,605.9660777911905
U008071,organic,Giza,55+,Dormant,350.39922147011384,4,1712.7654318225611,570.9218106075203
U008073,paid_search,Giza,55+,Power Users,187.92692287033424,6,3617.1673435421258,602.8612239236876
U008074,paid_social,Alexandria,18-24,Dormant,194.87417935207486,3,662.1791611726059,220.72638705753528
U008082,organic,Giza,18-24,Dormant,319.25348438648507,5,1162.189471444834,232.4378942889668
U008084,referral,Alexandria,25-34,Power Users,38.08980652783066,8,4229.861484260071,528.7326855325089
U008085,referral,Cairo,18-24,Power Users,92.8431939468719,8,1275.4781156045356,159.43476445056695
U008086,organic,Alexandria,55+,Dormant,200.1434674654156,5,2061.464699645107,412.2929399290214
U008092,paid_social,Cairo,45-54,Dormant,349.6888953470625,5,2185.3728701470636,437.0745740294127
U008100,referral,Giza,18-24,Dormant,277.9275105325505,6,1121.8434751275977,186.97391252126627
U008103,referral,Alexandria,25-34,Power Users,117.31223137723282,8,3390.714820905342,484.387831557906
U008111,organic,Giza,25-34,Dormant,143.1499032061547,5,1252.026181158511,250.4052362317022
U008114,referral,Cairo,25-34,Power Users,265.6861486574635,8,2816.3423628423493,402.3346232631928
U008122,organic,Cairo,35-44,Power Users,326.598344641272,6,4480.416642871364,746.7361071452274
U008123,organic,Cairo,25-34,Power Users,298.1045953473076,6,4051.1411239027975,675.1901873171329
U008134,partnership,Cairo,25-34,Power Users,355.8931347569451,7,3304.066722638971,472.0095318055673
U008147,organic,Alexandria,25-34,Dormant,263.65178837953135,3,689.4790830485583,229.8263610161861
U008150,referral,Giza,45-54,Dormant,100.88835425954312,4,892.7249049544091,223.18122623860228
U008153,organic,Cairo,18-24,Dormant,154.60626855352893,3,1563.3987759676331,521.1329253225443
U008154,referral,Sharqia,45-54,Dormant,346.6579069327563,8,1508.0676693586022,215.4382384798003
U008163,organic,Cairo,45-54,Power Users,337.5767282987945,8,2414.883960040304,301.860495005038
U008165,paid_search,Cairo,25-34,Power Users,298.6917171757668,7,3277.2602162940366,546.2100360490061
U008171,referral,Alexandria,25-34,Dormant,32.94188140053302,4,166.5500535614894,166.5500535614894
U008175,organic,Cairo,18-24,Dormant,229.57440430577844,6,2182.5006898845095,363.75011498075156
U008177,referral,Sharqia,25-34,Dormant,28.830281736329198,4,2093.568773595706,697.8562578652353
U008181,organic,Cairo,25-34,Dormant,169.18664236133918,5,1780.7254730820137,356.14509461640273
U008185,partnership,Sharqia,55+,Dormant,27.35440480336547,4,1292.0922911250136,323.0230727812534
U008192,referral,Giza,18-24,Dormant,174.48383687483147,7,3390.2646924283977,565.0441154047329
U008194,organic,Cairo,25-34,Power Users,49.36424802104011,11,6105.482081765628,555.0438256150571
U008197,referral,Cairo,25-34,Dormant,287.6384083451703,8,925.8494594319474,231.46236485798684
U008198,organic,Cairo,35-44,Dormant,192.90200453717262,3,1268.3162517223004,422.77208390743345
U008201,organic,Cairo,35-44,Power Users,77.85950047476217,5,3513.4896740199683,702.6979348039937
U008202,referral,Sharqia,18-24,Dormant,114.49867188651115,4,2325.156116705664,775.052038901888
U008206,referral,Dakahlia,35-44,Power Users,42.88744287053123,6,5555.672851153451,925.9454751922418
U008208,referral,Giza,25-34,Power Users,289.2780817593448,6,5932.840442343583,1483.2101105858958
U008209,referral,Cairo,25-34,Power Users,64.24026965303347,6,3326.1531763293815,665.2306352658763
U008221,paid_search,Cairo,18-24,Dormant,100.49026108812541,5,1053.2259759244548,351.0753253081516
U008227,organic,Cairo,18-24,Dormant,317.9340243982151,3,93.96902856667384,46.98451428333692
U008231,referral,Giza,25-34,Power Users,242.98700706008822,10,4254.656133279132,531.8320166598915
U008235,referral,Giza,18-24,Dormant,335.12743275472894,6,2835.85358634369,472.642264390615
U008241,referral,Dakahlia,45-54,Power Users,286.8234749655239,9,5967.608618359689,663.0676242621877
U008242,referral,Cairo,25-34,Power Users,254.13344462960958,8,2368.1635385550007,296.0204423193751
U008245,paid_social,Cairo,55+,Dormant,341.64743731496856,6,1973.2798802602063,394.65597605204124
U008259,organic,Sharqia,25-34,Dormant,178.1450682291761,3,585.2850615890741,195.09502052969137
U008265,organic,Cairo,18-24,Dormant,224.17410005815327,6,3323.9294613700195,664.7858922740039
U008276,partnership,Cairo,25-34,Power Users,156.36032497696579,7,3961.056292754478,565.8651846792111
U008278,referral,Cairo,25-34,Dormant,162.74798298627138,4,3340.8175234289342,835.2043808572336
U008279,referral,Dakahlia,25-34,Dormant,339.92867868067697,5,1908.9821659137974,477.24554147844935
U008280,paid_search,Alexandria,35-44,Power Users,95.98159027798101,8,2300.9140823527036,287.61426029408796
U008282,referral,Cairo,18-24,Dormant,218.32563715288416,4,1965.3594057889427,491.3398514472357
U008288,referral,Alexandria,35-44,Dormant,138.51080994214863,5,1887.6370677197583,377.52741354395164
U008290,referral,Cairo,25-34,Power Users,170.68155255774036,5,4861.820512312034,972.3641024624069
U008299,paid_social,Giza,45-54,Dormant,168.09550575260073,6,2182.5062944191995,363.7510490698666
U008300,referral,Sharqia,35-44,Dormant,72.00102674774826,5,444.2370336460533,88.84740672921066
U008304,referral,Giza,25-34,Power Users,186.58416255796328,7,3809.7964093910687,634.9660682318448
U008312,paid_search,Giza,18-24,Dormant,197.16822848375887,6,2455.0239389443886,491.0047877888777
U008314,referral,Cairo,25-34,Dormant,153.2728945137933,7,2972.4485578944746,424.6355082706392
U008318,paid_search,Dakahlia,18-24,Power Users,318.89073760434985,9,8667.021453107736,1083.377681638467
U008324,organic,Giza,18-24,Dormant,315.4996483451687,7,2081.12987800973,297.30426828710426
U008328,partnership,Cairo,35-44,Dormant,130.8672394445166,4,631.5791285685852,315.7895642842926
U008338,organic,Cairo,18-24,Power Users,342.5422340971418,6,4116.894874411529,686.1491457352548
U008340,referral,Giza,55+,Power Users,201.79846302093938,7,4925.02769450646,703.5753849294942
U008343,referral,Cairo,25-34,Dormant,272.54954749997705,3,204.64565190883246,68.21521730294415
U008350,partnership,Cairo,25-34,Dormant,329.54414047440514,3,1042.577368565189,347.5257895217297
U008359,organic,Cairo,18-24,Dormant,298.5871836110018,5,1778.6866500331853,355.7373300066371
U008362,referral,Cairo,35-44,Power Users,31.294517742935568,6,2671.2282338368464,445.2047056394744
U008369,paid_social,Alexandria,25-34,Dormant,266.95155537035316,6,2676.3424088327324,446.05706813878874
U008372,organic,Cairo,35-44,Power Users,219.85838849563152,9,4017.2995800885824,446.3666200098425
U008377,referral,Dakahlia,25-34,Dormant,284.1650896645151,8,2591.405260677913,370.20075152541614
U008383,referral,Giza,18-24,Dormant,201.95096546318382,2,39.37317142910068,39.37317142910068
U008386,referral,Alexandria,25-34,Power Users,219.17975562484935,9,3514.346364127827,390.48292934753636
U008389,partnership,Cairo,18-24,Dormant,172.62778710667044,7,3109.74333595364,444.24904799337713
U008393,referral,Alexandria,25-34,Dormant,347.9290921180509,6,2187.5176511521167,364.58627519201946
U008397,paid_search,Dakahlia,35-44,Dormant,332.1718210070394,3,912.9913214880611,304.33044049602034
U008399,referral,Alexandria,35-44,Dormant,333.6716810646467,4,2082.4077337008107,1041.2038668504053
U008400,paid_search,Dakahlia,25-34,Dormant,266.41089177085087,6,1734.0924139605343,346.81848279210686
U008402,organic,Dakahlia,18-24,Dormant,154.5552062848583,7,1468.749263844675,293.749852768935
U008406,organic,Cairo,35-44,Dormant,255.65125671308488,6,2003.6645515492428,333.9440919248738
U008407,organic,Cairo,18-24,Dormant,229.62423063674942,7,1868.3910360372495,311.39850600620827
U008408,referral,Dakahlia,45-54,Dormant,68.7107337382622,4,1974.1799703816228,493.5449925954057
U008411,referral,Cairo,55+,Power Users,309.0004006368108,9,3511.850554299421,438.98131928742765
U008416,paid_search,Alexandria,18-24,Dormant,297.85462555568665,5,2996.9430049409975,599.3886009881995
U008420,partnership,Giza,18-24,Power Users,20.409320266451687,7,2226.168819875103,318.0241171250147
U008424,referral,Sharqia,35-44,Power Users,160.3169535533525,5,5242.956244629775,1048.591248925955
U008427,referral,Alexandria,25-34,Power Users,98.14343754621223,7,2107.968477874943,301.1383539821347
U008430,referral,Alexandria,18-24,Dormant,189.2766313427128,6,3125.110151715287,781.2775379288217
U008431,referral,Alexandria,25-34,Power Users,62.35213430551812,6,3426.6839218973655,571.1139869828943
U008432,partnership,Dakahlia,25-34,Dormant,212.3688916550018,3,1947.5613254353118,649.1871084784373
U008433,referral,Cairo,18-24,Dormant,145.65217273170128,7,1819.6894586725666,303.2815764454278
U008440,partnership,Cairo,25-34,Dormant,165.5982248960063,1,69.83900055955951,69.83900055955951
U008441,referral,Cairo,25-34,Power Users,65.17341074068099,12,5622.360796606509,511.12370878240995
U008447,referral,Cairo,18-24,Dormant,275.6883024768904,5,3284.6548816617164,656.9309763323433
U008451,paid_search,Cairo,35-44,Dormant,131.179829120636,8,2843.4531150945854,355.4316393868232
U008453,organic,Dakahlia,18-24,Power Users,76.58442820608616,12,2413.903111541076,241.39031115410762
U008456,organic,Giza,18-24,Dormant,256.99111931724474,5,2100.8045280623232,700.2681760207744
U008458,paid_social,Alexandria,18-24,Power Users,220.527595046442,10,5115.25266353883,511.525266353883
U008459,partnership,Alexandria,18-24,Power Users,166.42124245362356,9,4567.425937003703,507.4917707781893
U008460,paid_social,Cairo,25-34,Power Users,256.4975462616421,8,5114.125807108913,730.589401015559
U008463,organic,Dakahlia,25-34,Power Users,173.42924474552274,8,2344.470882823869,293.05886035298363
U008465,referral,Cairo,45-54,Power Users,67.88539075246081,6,3523.611963833891,587.2686606389818
U008468,paid_search,Sharqia,25-34,Dormant,151.103056226857,6,1842.266879038464,307.044479839744
U008471,referral,Alexandria,18-24,Power Users,86.35995484981686,8,3660.860704155585,522.980100593655
U008475,referral,Cairo,25-34,Dormant,204.67907082196325,7,1906.710522059867,272.38721743712387
U008482,referral,Giza,18-24,Power Users,128.4846489932388,9,2991.1736037444543,332.3526226382727
U008488,organic,Alexandria,18-24,Power Users,36.68584674783051,6,4915.4267023129305,819.2377837188218
U008495,partnership,Cairo,18-24,Dormant,113.07716496521607,5,1850.485392338469,462.62134808461724
U008498,referral,Giza,45-54,Dormant,283.23893435206264,6,2859.232386545719,476.53873109095315
U008499,paid_search,Cairo,18-24,Power Users,103.01435296284035,9,2875.821931896697,410.831704556671
U008500,partnership,Cairo,18-24,Dormant,252.54961406253278,5,2259.440680908915,451.888136181783
U008501,referral,Giza,18-24,Power Users,189.03127849521115,9,3850.7824291443676,427.8647143493742
U008504,paid_social,Sharqia,25-34,Power Users,85.79619268514216,10,6264.224962058881,626.4224962058881
U008506,referral,Cairo,45-54,Dormant,259.63566746516153,4,3302.139853442547,825.5349633606368
U008507,organic,Giza,25-34,Power Users,296.1816476043314,7,2554.3644706805258,425.7274117800876
U008516,paid_social,Sharqia,25-34,Power Users,121.91089376155287,7,5412.601321321208,773.228760188744
U008519,paid_social,Cairo,55+,Dormant,198.95538829872385,4,776.057562195064,194.014390548766
U008520,partnership,Cairo,25-34,Power Users,94.04497868055478,7,4855.792710688975,809.2987851148291
U008522,organic,Alexandria,18-24,Dormant,264.0381002891809,4,2086.0867786976028,521.5216946744007
U008523,organic,Alexandria,18-24,Dormant,176.19467619201168,4,1369.0721077046244,342.2680269261561
U008530,paid_search,Cairo,35-44,Dormant,209.04148126160726,4,2267.580614932098,566.8951537330245
U008539,paid_search,Giza,25-34,Power Users,354.071535023395,8,6891.424367521403,984.4891953602004
U008540,organic,Dakahlia,25-34,Dormant,142.79196548601612,3,1838.3860763228306,612.7953587742769
U008541,referral,Cairo,18-24,Power Users,102.69772465294227,6,4907.235582550518,981.4471165101037
U008547,referral,Alexandria,35-44,Dormant,209.82662966428325,3,2907.793898142873,1453.8969490714364
U008553,referral,Alexandria,25-34,Power Users,231.3337615742348,5,3407.419078860951,681.4838157721902
U008564,partnership,Dakahlia,18-24,Dormant,14.791596828959882,4,2689.732836527129,672.4332091317823
U008566,referral,Giza,35-44,Power Users,79.17869548639283,6,5180.157666658792,863.3596111097986
U008578,organic,Giza,25-34,Power Users,122.51492116926238,8,3708.3832413443242,463.54790516804053
U008580,paid_search,Cairo,35-44,Dormant,151.22806312516332,3,2560.6133631610537,853.5377877203513
U008581,organic,Alexandria,35-44,Dormant,156.18716776603833,6,1944.2717263259874,324.0452877209979
U008584,referral,Giza,45-54,Dormant,198.42951556714252,4,2295.3445135456996,573.8361283864249
U008588,referral,Cairo,35-44,Power Users,357.3336316435598,7,3096.241206234588,516.040201039098
U008592,referral,Cairo,18-24,Dormant,245.76363094896078,4,2281.9236642494284,760.6412214164761
U008600,referral,Giza,35-44,Dormant,145.94392511574551,7,3366.437302439668,480.9196146342383
U008603,paid_social,Cairo,25-34,Dormant,216.41462326375768,5,3155.6535671244837,631.1307134248967
U008607,paid_social,Alexandria,25-34,Power Users,237.3453435995616,9,5066.570842990932,562.9523158878814
U008608,referral,Sharqia,35-44,Dormant,243.64573087962344,3,796.7707733338857,398.38538666694285
U008610,referral,Cairo,35-44,Power Users,196.5575146181509,5,3437.5799418621846,859.3949854655461
U008615,referral,Cairo,35-44,Power Users,328.1871802662499,8,6310.604600481878,901.5149429259826
U008616,referral,Dakahlia,25-34,Power Users,322.6036517363973,8,5638.351742505902,704.7939678132377
U008617,referral,Cairo,25-34,Dormant,281.91525081032887,3,306.44997697228297,153.22498848614148
U008622,referral,Alexandria,25-34,Dormant,226.8333249767311,3,1085.684984958716,361.8949949862387
U008624,partnership,Giza,18-24,Dormant,94.65262765064836,4,3379.7532771328224,844.9383192832056
U008629,referral,Cairo,25-34,Power Users,270.47417284734547,9,4009.1391889332363,445.4599098814707
U008630,organic,Giza,18-24,Dormant,330.0581876854412,7,2387.6250365033434,341.08929092904907
U008632,paid_search,Cairo,18-24,Dormant,303.5794875812717,3,1529.6592172275618,509.8864057425206
U008634,referral,Cairo,25-34,Dormant,216.41578248841688,4,1623.04148620433,405.7603715510825
U008643,paid_search,Alexandria,35-44,Dormant,310.2516977083869,1,811.5407210636242,811.5407210636242
U008644,paid_search,Giza,25-34,Power Users,310.9302063193172,8,2326.1645860391995,332.3092265770285
U008645,organic,Cairo,45-54,Power Users,57.405531308148056,5,5017.697021471014,1003.5394042942028
U008651,referral,Alexandria,25-34,Power Users,73.29441634286195,10,4863.5320779216145,540.3924531024016
